sep=,
Time,Temperature,Voltage,Current
s,deg.C/100,V,mA

567.9845099449,0.819,10.059,1102
568.4845199585,0.82,10.058,1102
568.9845099449,0.82,10.058,1102
569.4845099449,0.821,10.056,1104
569.9845299721,0.821,10.05,1105
570.4844799042,0.821,10.05,1106
570.9845099449,0.821,10.049,1106
571.4844799042,0.822,10.047,1135
571.9844799042,0.822,10.047,1135
572.4845099449,0.823,10.047,1137
572.9845099449,0.823,10.045,1141
573.4845199585,0.824,10.045,1142
573.9845199585,0.824,10.044,1144
574.4844799042,0.824,10.039,1148
574.9844999313,0.825,10.035,1148
575.4845199585,0.825,10.035,1149
575.9845099449,0.826,10.034,1169
576.4845099449,0.826,10.034,1178
576.9845099449,0.826,10.032,1182
577.4844799042,0.826,10.031,1183
577.9845099449,0.827,10.03,1184
578.4845199585,0.828,10.029,1184
578.9844400883,0.828,10.028,1194
579.4844799042,0.828,10.028,1198
579.984400034,0.828,10.029,1199
580.4845099449,0.829,10.028,1203
580.9845099449,0.83,10.028,1203
581.4845099449,0.83,10.028,1203
581.9844799042,0.831,10.028,1203
582.4844799042,0.831,10.028,1203
582.9845099449,0.832,10.028,1203
583.4845199585,0.832,10.028,1203
583.9844999313,0.832,10.028,1203
584.4844601154,0.833,10.028,1203
584.9844799042,0.834,10.028,1203
585.4844899178,0.834,10.028,1202
585.9844799042,0.834,10.029,1202
586.4845099449,0.835,10.029,1202
586.9844799042,0.835,10.028,1202
587.4845099449,0.836,10.028,1202
587.9845099449,0.836,10.028,1202
588.4844799042,0.837,10.029,1201
588.9845199585,0.837,10.028,1202
589.4844999313,0.838,10.029,1202
589.9844799042,0.838,10.029,1202
590.4845099449,0.839,10.029,1202
590.9845099449,0.839,10.029,1201
591.4845099449,0.839,10.029,1201
591.9844999313,0.84,10.029,1201
592.4844999313,0.84,10.028,1202
592.9844999313,0.841,10.029,1201
593.4845099449,0.841,10.029,1201
593.9844799042,0.841,10.028,1201
594.4844799042,0.842,10.029,1201
594.9844799042,0.842,10.029,1201
595.4844999313,0.843,10.029,1201
595.9844300747,0.843,10.029,1201
596.4844799042,0.844,10.029,1201
596.9845099449,0.844,10.029,1201
597.4845099449,0.844,10.029,1201
597.9844799042,0.845,10.029,1201
598.4844799042,0.845,10.029,1201
598.9844799042,0.846,10.029,1201
599.4844601154,0.846,10.029,1201
599.9844799042,0.846,10.029,1201
600.4844698906,0.847,10.029,1201
600.9844799042,0.848,10.029,1201
601.4845099449,0.847,10.029,1201
601.9844899178,0.848,10.028,1201
602.4844899178,0.848,10.029,1201
602.9845099449,0.849,10.029,1200
603.4844999313,0.85,10.029,1201
603.9844501019,0.85,10.029,1200
604.4845099449,0.85,10.029,1201
604.9844799042,0.851,10.029,1201
605.4845099449,0.851,10.028,1201
605.9845099449,0.852,10.029,1201
606.4844300747,0.852,10.029,1201
606.9845199585,0.852,10.029,1200
607.4844799042,0.853,10.029,1200
607.9844799042,0.853,10.029,1201
608.4844601154,0.853,10.029,1200
608.9844799042,0.854,10.029,1200
609.4845099449,0.854,10.029,1201
609.9844799042,0.854,10.029,1200
610.4844799042,0.856,10.029,1200
610.9845099449,0.855,10.029,1200
611.4844799042,0.856,10.029,1200
611.9844799042,0.856,10.029,1200
612.4844300747,0.856,10.029,1200
612.9845099449,0.856,10.029,1200
613.4844799042,0.857,10.029,1200
613.9844999313,0.858,10.029,1200
614.4845099449,0.858,10.029,1200
614.9845099449,0.858,10.029,1200
615.4844799042,0.859,10.029,1200
615.9845099449,0.859,10.029,1200
616.4844698906,0.859,10.029,1200
616.9844799042,0.86,10.029,1200
617.4845099449,0.86,10.029,1200
617.9844999313,0.861,10.029,1200
618.4844799042,0.861,10.029,1200
618.9844999313,0.861,10.029,1200
619.4844799042,0.862,10.029,1200
619.9844799042,0.862,10.029,1200
620.4844799042,0.862,10.029,1200
620.9845099449,0.863,10.029,1200
621.4844799042,0.863,10.029,1200
621.9844799042,0.864,10.029,1200
622.4844799042,0.864,10.029,1200
622.9845099449,0.865,10.029,1200
623.4845099449,0.865,10.029,1200
623.9844799042,0.866,10.029,1200
624.4845099449,0.866,10.029,1200
624.9844799042,0.866,10.029,1200
625.4845099449,0.866,10.029,1200
625.9845099449,0.866,10.029,1200
626.4844799042,0.866,10.03,1200
626.9844899178,0.866,10.029,1200
627.4845099449,0.868,10.03,1199
627.9844899178,0.868,10.029,1200
628.4844999313,0.869,10.029,1199
628.9844999313,0.869,10.029,1199
629.4845199585,0.87,10.03,1200
629.9845099449,0.871,10.029,1199
630.4844799042,0.871,10.03,1199
630.9844999313,0.871,10.03,1199
631.4845099449,0.871,10.029,1199
631.9844799042,0.872,10.03,1199
632.4844999313,0.872,10.029,1199
632.9844799042,0.873,10.029,1199
633.4844799042,0.873,10.029,1199
633.9844999313,0.873,10.03,1199
634.4844999313,0.874,10.03,1199
634.9844899178,0.874,10.03,1199
635.4844999313,0.875,10.029,1199
635.9844999313,0.875,10.03,1199
636.4844501019,0.875,10.029,1199
636.9845099449,0.876,10.029,1199
637.4845099449,0.876,10.03,1199
637.9845099449,0.877,10.03,1199
638.4844601154,0.877,10.029,1199
638.9845099449,0.877,10.03,1199
639.4844999313,0.877,10.029,1199
639.9845099449,0.879,10.03,1199
640.4844799042,0.879,10.03,1199
640.9844799042,0.879,10.03,1199
641.4844799042,0.879,10.029,1199
641.9844799042,0.88,10.029,1199
642.4844100475,0.88,10.03,1199
642.9845099449,0.88,10.03,1199
643.4844799042,0.881,10.03,1199
643.9844799042,0.881,10.029,1199
644.4844799042,0.882,10.03,1199
644.9845099449,0.882,10.029,1199
645.4845099449,0.883,10.029,1199
645.9845099449,0.883,10.029,1199
646.4845199585,0.884,10.029,1199
646.9844799042,0.884,10.029,1199
647.4845099449,0.885,10.029,1199
647.9845099449,0.885,10.029,1199
648.4845099449,0.885,10.03,1199
648.9844899178,0.886,10.03,1199
649.4844799042,0.886,10.029,1199
649.9844999313,0.887,10.029,1199
650.4844799042,0.887,10.029,1199
650.9845099449,0.887,10.03,1198
651.4844799042,0.888,10.029,1199
651.9844799042,0.888,10.03,1199
652.4844799042,0.889,10.03,1198
652.9845099449,0.889,10.029,1199
653.4845099449,0.889,10.03,1199
653.9844999313,0.89,10.03,1198
654.4845099449,0.89,10.03,1198
654.9844999313,0.891,10.029,1199
655.4844799042,0.891,10.03,1198
655.9844799042,0.892,10.03,1198
656.4844799042,0.892,10.03,1199
656.9845299721,0.893,10.03,1199
657.4845099449,0.893,10.03,1199
657.9845099449,0.893,10.03,1198
658.4844300747,0.894,10.03,1199
658.9844799042,0.895,10.03,1199
659.4860799313,0.895,10.03,1198
659.9844799042,0.895,10.03,1198
660.4844799042,0.896,10.03,1199
660.9845099449,0.896,10.03,1198
661.4845099449,0.897,10.03,1198
661.9844899178,0.897,10.03,1198
662.4845099449,0.897,10.03,1199
662.9845099449,0.898,10.03,1198
663.4845099449,0.898,10.03,1199
663.9844799042,0.898,10.03,1199
664.4844200611,0.899,10.03,1199
664.9844999313,0.899,10.03,1199
665.4845099449,0.9,10.03,1198
665.9845099449,0.9,10.03,1198
666.4844501019,0.901,10.03,1198
666.9844799042,0.901,10.03,1199
667.4845099449,0.901,10.03,1198
667.9845199585,0.902,10.03,1198
668.4844601154,0.902,10.03,1199
668.9845099449,0.903,10.03,1198
669.4845099449,0.903,10.029,1198
669.9845099449,0.904,10.03,1198
670.4845199585,0.904,10.03,1198
670.9844899178,0.904,10.03,1198
671.4845199585,0.904,10.03,1199
671.9844799042,0.905,10.03,1198
672.4844400883,0.906,10.029,1199
672.9845199585,0.906,10.03,1199
673.4845099449,0.906,10.03,1198
673.9845099449,0.907,10.03,1199
674.4845099449,0.906,10.03,1198
674.9845099449,0.907,10.03,1199
675.4844100475,0.907,10.03,1198
675.9845099449,0.907,10.03,1199
676.4845399857,0.908,10.03,1198
676.9845099449,0.908,10.03,1199
677.4844601154,0.909,10.03,1199
677.9844799042,0.909,10.03,1198
678.4844899178,0.909,10.03,1199
678.9845099449,0.909,10.03,1198
679.4845199585,0.91,10.03,1199
679.9845099449,0.91,10.03,1199
680.4844899178,0.911,10.03,1199
680.9845199585,0.911,10.03,1198
681.4844799042,0.911,10.03,1198
681.9844799042,0.912,10.03,1199
682.4845099449,0.912,10.03,1198
682.9845299721,0.912,10.03,1198
683.4845099449,0.913,10.03,1199
683.9844799042,0.913,10.03,1199
684.4844501019,0.914,10.03,1199
684.9845199585,0.914,10.03,1199
685.4845099449,0.914,10.03,1199
685.9845199585,0.915,10.03,1199
686.4845199585,0.915,10.03,1199
686.9844799042,0.916,10.03,1199
687.4845099449,0.916,10.03,1199
687.9845099449,0.917,10.03,1199
688.4845099449,0.917,10.03,1199
688.9844799042,0.917,10.03,1199
689.4845099449,0.918,10.03,1199
689.9844799042,0.919,10.03,1198
690.4845099449,0.919,10.03,1198
690.9845199585,0.919,10.03,1198
691.4845099449,0.919,10.03,1198
691.9845099449,0.919,10.03,1198
692.4845099449,0.92,10.03,1199
692.9845099449,0.921,10.03,1198
693.4845199585,0.921,10.03,1198
693.9844799042,0.921,10.03,1198
694.4844799042,0.922,10.03,1198
694.9844899178,0.923,10.03,1198
695.4845199585,0.923,10.03,1198
695.9844799042,0.923,10.03,1198
696.4844300747,0.923,10.03,1198
696.9844999313,0.924,10.03,1198
697.4845099449,0.924,10.031,1198
697.9845099449,0.925,10.03,1198
698.4844601154,0.925,10.03,1199
698.9845099449,0.926,10.03,1199
699.4845199585,0.926,10.03,1198
699.9845099449,0.926,10.031,1198
700.4844799042,0.927,10.03,1198
700.9844799042,0.927,10.03,1198
701.4845099449,0.927,10.03,1198
701.9844698906,0.928,10.03,1198
702.4845199585,0.929,10.03,1198
702.9845099449,0.929,10.03,1198
703.4845099449,0.928,10.03,1198
703.9845199585,0.929,10.03,1198
704.4845199585,0.929,10.03,1198
704.9845099449,0.93,10.03,1198
705.4844899178,0.93,10.03,1198
705.9845099449,0.93,10.03,1198
706.4844899178,0.931,10.03,1198
706.9844799042,0.931,10.03,1198
707.4844899178,0.931,10.03,1198
707.9845199585,0.932,10.03,1198
708.4844698906,0.932,10.03,1199
708.9845199585,0.933,10.03,1198
709.4844799042,0.933,10.03,1199
709.9844799042,0.933,10.03,1198
710.4845199585,0.933,10.03,1199
710.9845099449,0.934,10.03,1199
711.4845099449,0.934,10.03,1198
711.9844999313,0.935,10.031,1198
712.4844999313,0.935,10.03,1199
712.9844799042,0.935,10.031,1199
713.4845099449,0.935,10.03,1199
713.9845099449,0.936,10.03,1199
714.4844501019,0.936,10.03,1199
714.9844799042,0.936,10.03,1198
715.4845099449,0.937,10.03,1199
715.9845099449,0.937,10.03,1199
716.4845099449,0.938,10.03,1199
716.9845099449,0.938,10.03,1199
717.4845099449,0.938,10.03,1199
717.9845299721,0.939,10.03,1199
718.4845099449,0.939,10.03,1199
718.9845099449,0.939,10.031,1199
719.4845099449,0.939,10.03,1199
719.9844698906,0.94,10.03,1199
720.4844400883,0.94,10.03,1199
720.9845099449,0.94,10.03,1199
721.4845099449,0.941,10.03,1199
721.9844200611,0.941,10.03,1199
722.4844899178,0.941,10.03,1199
722.9845099449,0.942,10.03,1199
723.4844799042,0.942,10.03,1199
723.9845099449,0.942,10.031,1199
724.4845099449,0.943,10.031,1199
724.9844799042,0.943,10.03,1199
725.4845099449,0.943,10.03,1199
725.9845199585,0.943,10.03,1199
726.4844698906,0.943,10.031,1199
726.9844799042,0.944,10.03,1199
727.4844899178,0.944,10.03,1199
727.9845099449,0.944,10.03,1199
728.4844698906,0.945,10.03,1199
728.9845099449,0.945,10.03,1199
729.4845099449,0.945,10.03,1199
729.9844799042,0.946,10.03,1199
730.4845099449,0.946,10.03,1199
730.9845099449,0.946,10.03,1199
731.4845099449,0.947,10.03,1199
731.9845099449,0.947,10.03,1199
732.4844400883,0.947,10.03,1199
732.9845099449,0.948,10.03,1199
733.4845199585,0.949,10.03,1199
733.9845099449,0.948,10.03,1199
734.4844899178,0.948,10.03,1199
734.9845099449,0.949,10.031,1199
735.4845099449,0.949,10.03,1199
735.9844799042,0.95,10.03,1199
736.4844999313,0.95,10.03,1199
736.9845099449,0.95,10.03,1199
737.4845099449,0.951,10.03,1199
737.9844200611,0.951,10.03,1199
738.4844799042,0.951,10.03,1199
738.9844799042,0.952,10.03,1199
739.4844799042,0.952,10.03,1199
739.9845099449,0.952,10.03,1199
740.4844999313,0.953,10.03,1199
740.9845099449,0.953,10.03,1199
741.4845099449,0.953,10.03,1199
741.9845099449,0.954,10.03,1199
742.4845199585,0.954,10.031,1199
742.9845099449,0.954,10.03,1199
743.4844799042,0.954,10.031,1199
743.9845099449,0.954,10.03,1199
744.4844501019,0.954,10.03,1199
744.9845099449,0.954,10.03,1199
745.4845099449,0.956,10.03,1199
745.9845099449,0.956,10.031,1199
746.4844799042,0.957,10.031,1199
746.9845099449,0.957,10.03,1199
747.4845099449,0.957,10.03,1199
747.9845099449,0.957,10.031,1199
748.4845099449,0.958,10.03,1198
748.9845099449,0.959,10.03,1199
749.4845099449,0.959,10.031,1199
749.9845099449,0.959,10.03,1199
750.4844799042,0.96,10.03,1199
750.9844999313,0.959,10.031,1199
751.4845199585,0.96,10.03,1199
751.9845099449,0.96,10.03,1199
752.4844799042,0.961,10.03,1199
752.9845199585,0.961,10.03,1199
753.4845099449,0.961,10.03,1199
753.9844799042,0.961,10.03,1199
754.4844799042,0.962,10.031,1199
754.9844200611,0.962,10.03,1199
755.4844799042,0.962,10.03,1199
755.9844799042,0.963,10.031,1199
756.4844799042,0.963,10.03,1199
756.9845299721,0.963,10.03,1199
757.4844501019,0.964,10.03,1199
757.9845199585,0.964,10.03,1199
758.4844799042,0.964,10.03,1199
758.9845099449,0.965,10.03,1199
759.4844601154,0.965,10.031,1199
759.9844799042,0.966,10.03,1199
760.4845099449,0.966,10.03,1199
760.9844799042,0.966,10.03,1199
761.4844698906,0.967,10.03,1199
761.9844999313,0.967,10.03,1199
762.4844698906,0.968,10.031,1199
762.9844799042,0.968,10.031,1198
763.4845099449,0.968,10.031,1199
763.9844799042,0.969,10.03,1199
764.4845099449,0.969,10.03,1199
764.9844799042,0.97,10.03,1199
765.4844799042,0.97,10.03,1199
765.9845099449,0.97,10.03,1198
766.4845099449,0.971,10.03,1198
766.9844799042,0.971,10.031,1199
767.4844799042,0.972,10.03,1199
767.9845099449,0.972,10.03,1199
768.4844400883,0.972,10.031,1198
768.9844799042,0.972,10.031,1198
769.4845199585,0.973,10.03,1198
769.9845099449,0.973,10.031,1198
770.4844601154,0.974,10.03,1199
770.9844899178,0.974,10.031,1198
771.4844799042,0.975,10.03,1199
771.9845099449,0.976,10.031,1199
772.4844999313,0.976,10.031,1199
772.9844899178,0.976,10.03,1199
773.4845099449,0.976,10.031,1199
773.9844799042,0.977,10.03,1199
774.4844300747,0.976,10.03,1199
774.9844999313,0.977,10.03,1199
775.4845099449,0.977,10.03,1198
775.9845099449,0.978,10.031,1198
776.4844799042,0.978,10.031,1198
776.9845099449,0.978,10.03,1199
777.4845099449,0.978,10.03,1198
777.9845099449,0.98,10.031,1199
778.4845099449,0.979,10.031,1199
778.9844799042,0.98,10.03,1199
779.4844899178,0.979,10.03,1199
779.9845199585,0.981,10.031,1199
780.4844501019,0.98,10.031,1199
780.9844799042,0.981,10.03,1199
781.4845099449,0.982,10.03,1198
781.9845099449,0.981,10.03,1199
782.4844799042,0.982,10.03,1199
782.9845199585,0.982,10.03,1198
783.4845099449,0.982,10.03,1199
783.9845099449,0.982,10.03,1199
784.4844601154,0.983,10.03,1199
784.9845099449,0.983,10.03,1199
785.4844799042,0.983,10.03,1199
785.9845099449,0.983,10.03,1199
786.4844400883,0.984,10.03,1199
786.9844899178,0.984,10.03,1199
787.4845099449,0.984,10.03,1199
787.9845099449,0.984,10.031,1199
788.4844698906,0.984,10.031,1199
788.9845099449,0.985,10.031,1199
789.4845099449,0.984,10.03,1199
789.9845099449,0.985,10.03,1198
790.4844899178,0.985,10.03,1199
790.9844899178,0.985,10.03,1198
791.4845199585,0.986,10.03,1199
791.9845099449,0.986,10.03,1199
792.4844501019,0.986,10.03,1199
792.9845099449,0.986,10.03,1199
793.4844698906,0.987,10.031,1199
793.9844999313,0.987,10.031,1198
794.4845099449,0.987,10.031,1199
794.9845099449,0.987,10.03,1199
795.4845199585,0.987,10.03,1199
795.9845099449,0.988,10.031,1199
796.4845099449,0.988,10.03,1198
796.9845199585,0.988,10.031,1199
797.4845099449,0.989,10.031,1199
797.9845199585,0.989,10.03,1199
798.4844799042,0.989,10.03,1199
798.9844799042,0.99,10.03,1199
799.4845099449,0.99,10.03,1199
799.9845199585,0.99,10.03,1199
800.4844799042,0.991,10.031,1199
800.9845099449,0.991,10.031,1199
801.4844100475,0.992,10.03,1199
801.9844999313,0.992,10.03,1199
802.4845099449,0.992,10.03,1199
802.9844999313,0.992,10.03,1199
803.4845099449,0.992,10.03,1199
803.9844999313,0.993,10.03,1199
804.4844601154,0.993,10.03,1199
804.9845099449,0.994,10.03,1200
805.4845099449,0.993,10.03,1199
805.9844899178,0.994,10.03,1199
806.4844799042,0.994,10.03,1199
806.9844799042,0.995,10.03,1199
807.4844799042,0.995,10.03,1200
807.9844799042,0.995,10.03,1199
808.4844601154,0.995,10.03,1199
808.9845199585,0.995,10.03,1199
809.4844601154,0.995,10.031,1199
809.9844999313,0.996,10.03,1199
810.4844799042,0.996,10.03,1199
810.9845099449,0.996,10.03,1199
811.4845099449,0.997,10.031,1199
811.9844698906,0.997,10.03,1199
812.4844799042,0.997,10.03,1199
812.9845099449,0.997,10.03,1199
813.4844799042,0.998,10.031,1199
813.9844799042,0.998,10.031,1199
814.4845099449,0.998,10.03,1199
814.9844999313,0.998,10.031,1199
815.4845099449,0.999,10.031,1199
815.9844501019,0.999,10.03,1199
816.4844400883,0.999,10.031,1199
816.9845199585,1,10.03,1199
817.4844300747,1,10.031,1199
817.9845099449,1,10.03,1199
818.4844698906,1,10.031,1199
818.9844799042,1.001,10.03,1199
819.4844698906,1.001,10.03,1199
819.9845099449,1.001,10.031,1199
820.4844799042,1.002,10.03,1199
820.9844799042,1.002,10.03,1199
821.4845099449,1.002,10.03,1199
821.9845299721,1.003,10.031,1199
822.4844400883,1.003,10.03,1199
822.9844999313,1.002,10.03,1199
823.4844999313,1.003,10.031,1199
823.9844799042,1.003,10.03,1199
824.4845099449,1.003,10.031,1199
824.9844799042,1.004,10.031,1199
825.4844999313,1.004,10.031,1199
825.9845099449,1.004,10.031,1199
826.4845199585,1.004,10.031,1199
826.9844698906,1.004,10.03,1199
827.4844799042,1.004,10.031,1199
827.9844799042,1.005,10.03,1199
828.4844698906,1.005,10.031,1199
828.9845099449,1.005,10.03,1199
829.4845099449,1.005,10.03,1199
829.9845399857,1.006,10.03,1199
830.4844899178,1.006,10.031,1199
830.9845099449,1.006,10.031,1199
831.4845099449,1.006,10.031,1199
831.9844799042,1.006,10.031,1199
832.4844799042,1.007,10.03,1199
832.9844799042,1.007,10.03,1199
833.4845099449,1.008,10.03,1199
833.9844799042,1.008,10.03,1199
834.4851601124,1.008,10.031,1199
834.9845099449,1.008,10.031,1199
835.4844799042,1.008,10.031,1199
835.9845099449,1.008,10.031,1199
836.4845099449,1.009,10.03,1199
836.9844999313,1.009,10.03,1199
837.4845099449,1.01,10.031,1199
837.9845099449,1.009,10.03,1199
838.4844601154,1.01,10.031,1199
838.9845099449,1.01,10.03,1199
839.4845099449,1.01,10.03,1199
839.9844799042,1.01,10.03,1199
840.4844799042,1.01,10.03,1199
840.9844799042,1.011,10.031,1199
841.4844999313,1.011,10.031,1199
841.9845099449,1.011,10.03,1199
842.4845099449,1.011,10.031,1198
842.9845099449,1.011,10.031,1198
843.4845199585,1.012,10.031,1199
843.9845099449,1.012,10.03,1199
844.4844999313,1.012,10.03,1198
844.9845099449,1.012,10.031,1198
845.4845099449,1.012,10.03,1199
845.9845099449,1.012,10.03,1199
846.4844799042,1.013,10.031,1198
846.9845199585,1.013,10.03,1198
847.4844698906,1.013,10.03,1198
847.9845099449,1.013,10.03,1199
848.4844698906,1.014,10.031,1199
848.9845099449,1.014,10.03,1199
849.4845099449,1.014,10.03,1199
849.9845099449,1.014,10.03,1199
850.4844899178,1.014,10.03,1199
850.9845099449,1.014,10.031,1199
851.4845099449,1.015,10.03,1199
851.9845099449,1.015,10.03,1199
852.4844601154,1.015,10.031,1198
852.9844899178,1.015,10.031,1199
853.4844698906,1.016,10.03,1198
853.9845099449,1.016,10.03,1198
854.4845199585,1.017,10.03,1199
854.9844799042,1.016,10.03,1198
855.4844799042,1.017,10.031,1198
855.9845099449,1.018,10.031,1199
856.4845099449,1.018,10.031,1198
856.9845099449,1.018,10.031,1198
857.4845199585,1.018,10.031,1198
857.9845099449,1.018,10.031,1198
858.4844698906,1.019,10.031,1198
858.9844999313,1.02,10.031,1198
859.4845099449,1.02,10.031,1198
859.9845099449,1.02,10.03,1198
860.4845099449,1.02,10.031,1199
860.9845099449,1.02,10.031,1199
861.4844799042,1.021,10.031,1198
861.9845099449,1.021,10.031,1198
862.4844799042,1.021,10.031,1198
862.9844799042,1.021,10.03,1199
863.4845099449,1.022,10.031,1198
863.9845199585,1.022,10.031,1198
864.4844799042,1.023,10.031,1198
864.9844799042,1.023,10.031,1198
865.4844799042,1.023,10.03,1198
865.9844799042,1.023,10.03,1198
866.4844799042,1.024,10.031,1198
866.9845099449,1.024,10.031,1198
867.4845099449,1.024,10.031,1198
867.9845099449,1.025,10.031,1198
868.4845099449,1.025,10.03,1198
868.9845099449,1.025,10.031,1198
869.4844799042,1.026,10.031,1199
869.9844999313,1.025,10.031,1198
870.4844501019,1.026,10.031,1198
870.9845099449,1.026,10.031,1198
871.4845099449,1.026,10.031,1198
871.9845099449,1.026,10.031,1198
872.4844799042,1.026,10.031,1198
872.9844799042,1.026,10.031,1198
873.4845099449,1.026,10.031,1198
873.9845099449,1.027,10.031,1198
874.4844799042,1.027,10.031,1198
874.9844799042,1.027,10.031,1198
875.4844799042,1.028,10.031,1198
875.9845199585,1.028,10.031,1199
876.4844501019,1.028,10.031,1198
876.9844899178,1.028,10.031,1198
877.4845199585,1.028,10.031,1198
877.9845099449,1.028,10.031,1198
878.4844899178,1.028,10.031,1198
878.9845299721,1.029,10.031,1198
879.4845099449,1.029,10.031,1197
879.9845099449,1.029,10.031,1198
